gene1,gene2
MRPS5,TWNK
MRPS5,UQCRC2
MRPS5,VARS2
MRPS5,WARS2
MRPS5,YARS2
MRPS6,MRPS7
MRPS6,MRPS9
MRPS6,MTERF3
MRPS6,MTERF4
MRPS6,MTG1
MRPS6,MTG2
MRPS6,MTPAP
MRPS6,MTRF1L
MRPS6,NARS2
MRPS6,NDUFA1
MRPS6,NDUFA10
MRPS6,NDUFA11
MRPS6,NDUFA2
MRPS6,NDUFA3
MRPS6,NDUFA6
MRPS6,NDUFA8
MRPS6,NDUFAF1
MRPS6,NDUFAF3
MRPS6,NDUFAF4
MRPS6,NDUFAF5
MRPS6,NDUFAF7
MRPS6,NDUFB10
MRPS6,NDUFB11
MRPS6,NDUFB2
MRPS6,NDUFB3
MRPS6,NDUFB4
MRPS6,NDUFB5
MRPS6,NDUFB6
MRPS6,NDUFB7
MRPS6,NDUFB8
MRPS6,NDUFB9
MRPS6,NDUFC1
MRPS6,NDUFC2
MRPS6,NDUFS1
MRPS6,NDUFS2
MRPS6,NDUFS5
MRPS6,NDUFS7
MRPS6,NDUFS8
MRPS6,NDUFV1
MRPS6,NDUFV2
MRPS6,NGRN
MRPS6,NOA1
MRPS6,NSUN4
MRPS6,NUBPL
MRPS6,PARS2
MRPS6,PDSS2
MRPS6,PET117
MRPS6,PNPT1
MRPS6,POLG
MRPS6,POLG2
MRPS6,POLRMT
MRPS6,PRORP
MRPS6,PTCD1
MRPS6,PTCD3
MRPS6,QRSL1
MRPS6,RARS2
MRPS6,RBFA
MRPS6,RPUSD3
MRPS6,RPUSD4
MRPS6,RTN4IP1
MRPS6,SARS2
MRPS6,SCO1
MRPS6,SCO2
MRPS6,SLC25A26
MRPS6,SSBP1
MRPS6,SUPV3L1
MRPS6,TARS2
MRPS6,TFAM
MRPS6,TFB1M
MRPS6,TFB2M
MRPS6,TIMMDC1
MRPS6,TRMT10C
MRPS6,TRUB2
MRPS6,TWNK
MRPS6,UQCRB
MRPS6,UQCRC1
MRPS6,UQCRC2
MRPS6,UQCRFS1
MRPS6,VARS2
MRPS6,WARS2
MRPS6,YARS2
MRPS6,YBEY
MRPS7,MRPS9
MRPS7,MTERF3
MRPS7,MTERF4
MRPS7,MTG1
MRPS7,MTG2
MRPS7,MTPAP
MRPS7,NARS2
MRPS7,NDUFA1
MRPS7,NDUFA10
MRPS7,NDUFB11
MRPS7,NDUFS1
MRPS7,NSUN4
MRPS7,PET117
MRPS7,POLG
MRPS7,POLG2
MRPS7,PRORP
MRPS7,PTCD1
MRPS7,PTCD3
MRPS7,QRSL1
MRPS7,RARS2
MRPS7,RPUSD4
MRPS7,SARS2
MRPS7,SLC25A26
MRPS7,SSBP1
MRPS7,SUPV3L1
MRPS7,TARS2
MRPS7,TFAM
MRPS7,TFB1M
MRPS7,TFB2M
MRPS7,TRMT10C
MRPS7,TRUB2
MRPS7,TWNK
MRPS7,UQCRC2
MRPS7,VARS2
MRPS7,WARS2
MRPS7,YARS2
MRPS9,MTG1
MRPS9,MTG2
MRPS9,MTPAP
MRPS9,NARS2
MRPS9,NDUFA1
MRPS9,NDUFA10
MRPS9,NDUFA8
MRPS9,NDUFB10
MRPS9,NDUFB11
MRPS9,NDUFB6
MRPS9,NDUFB7
MRPS9,NDUFC1
MRPS9,NDUFS8
MRPS9,NDUFV2
MRPS9,NGRN
MRPS9,NSUN4
MRPS9,PET117
MRPS9,POLG
MRPS9,POLG2
MRPS9,POLRMT
MRPS9,PRORP
MRPS9,PTCD1
MRPS9,PTCD3
MRPS9,QRSL1
MRPS9,RARS2
MRPS9,RPUSD4
MRPS9,SARS2
MRPS9,SUPV3L1
MRPS9,TARS2
MRPS9,TFAM
MRPS9,TFB1M
MRPS9,TFB2M
MRPS9,TIMMDC1
MRPS9,TRMT10C
MRPS9,TRUB2
MRPS9,TWNK
MRPS9,UQCRC2
MRPS9,VARS2
MRPS9,WARS2
MRPS9,YARS2
MS4A4E,MYO15B
MS4A4E,NBDY
MS4A4E,NKX1-1
MS4A4E,NR2E3
MS4A4E,OR10D3
MS4A4E,OR56A5
MS4A4E,P3R3URF
MS4A4E,PAPOLB
MS4A4E,PARG
MS4A4E,PECAM1
MS4A4E,PHACTR1
MS4A4E,PIEZO2
MS4A4E,PKD1L3
MS4A4E,PLCXD1
MS4A4E,PPP1R2B
MS4A4E,RNF225
MS4A4E,RPL34
MS4A4E,SLC25A6
MS4A4E,SMIM26
MS4A4E,SMIM33
MS4A4E,SVOP
MS4A4E,TERF1
MS4A4E,TEX50
MS4A4E,TTC6
MS4A4E,TVP23C
MS4A4E,VPS11
MS4A4E,WDR64
MS4A4E,ZNF518A
MS4A4E,ZNF678
MS4A4E,ZNF738
MSANTD5,MUC3A
MSANTD5,OR56A4
MSANTD5,PPP4R3C
MSANTD5,RAB7B
MSANTD5,SMIM28
MSANTD5,SRD5A2
MSANTD5,TMEM132C
MSANTD5,TXNRD3
MSANTD5,UBTFL1
MSANTD5,XKR5
MSANTD5,XNDC1N
MSANTD5,ZNF275
MSANTD5,ZNF735
MTERF3,MTERF4
MTERF3,MTG1
MTERF3,MTG2
MTERF3,MTPAP
MTERF3,NARS2
MTERF3,NDUFA10
MTERF3,NDUFAF7
MTERF3,NDUFB11
MTERF3,NDUFB6
MTERF3,NGRN
MTERF3,NSUN4
MTERF3,POLG
MTERF3,PRORP
MTERF3,PTCD1
MTERF3,PTCD3
MTERF3,RPUSD4
MTERF3,SSBP1
MTERF3,TFAM
MTERF3,TFB1M
MTERF3,TRMT10C
MTERF3,TRUB2
MTERF3,TWNK
MTERF3,WARS2
MTERF3,YBEY
MTERF4,MTG1
MTERF4,MTG2
MTERF4,MTPAP
MTERF4,NARS2
MTERF4,NDUFA1
MTERF4,NDUFA10
MTERF4,NDUFA2
MTERF4,NDUFA8
MTERF4,NDUFAF1
MTERF4,NDUFAF3
MTERF4,NDUFAF7
MTERF4,NDUFB11
MTERF4,NDUFB2
MTERF4,NDUFB5
MTERF4,NDUFB6
MTERF4,NDUFB8
MTERF4,NDUFB9
MTERF4,NDUFC1
MTERF4,NDUFC2
MTERF4,NDUFS1
MTERF4,NDUFS2
MTERF4,NDUFS8
MTERF4,NDUFV2
MTERF4,NGRN
MTERF4,NSUN4
MTERF4,PARS2
MTERF4,PDSS2
MTERF4,PET117
MTERF4,POLG
MTERF4,POLG2
MTERF4,PRORP
MTERF4,PTCD1
MTERF4,PTCD3
MTERF4,QRSL1
MTERF4,RARS2
MTERF4,RBFA
MTERF4,RPUSD3
MTERF4,RPUSD4
MTERF4,SCO1
MTERF4,SCO2
MTERF4,SLC25A26
MTERF4,SSBP1
MTERF4,TARS2
MTERF4,TFAM
MTERF4,TFB1M
MTERF4,TRMT10C
MTERF4,TRUB2
MTERF4,TWNK
MTERF4,VARS2
MTERF4,YARS2
MTERF4,YBEY
MTFMT,NDUFA1
MTFMT,NDUFA8
MTFMT,NDUFAF1
MTFMT,NDUFB9
MTFMT,NDUFS2
MTFMT,TFB1M
MTG1,MTG2
MTG1,MTPAP
MTG1,MTRF1L
MTG1,NARS2
MTG1,NDUFA1
MTG1,NDUFA10
MTG1,NDUFA11
MTG1,NDUFA2
MTG1,NDUFA3
MTG1,NDUFA6
MTG1,NDUFA8
MTG1,NDUFAF1
MTG1,NDUFAF3
MTG1,NDUFAF5
MTG1,NDUFAF7
MTG1,NDUFB10
MTG1,NDUFB11
MTG1,NDUFB2
MTG1,NDUFB3
MTG1,NDUFB4
MTG1,NDUFB5
MTG1,NDUFB6
MTG1,NDUFB7
MTG1,NDUFB8
MTG1,NDUFB9
MTG1,NDUFC1
MTG1,NDUFC2
MTG1,NDUFS1
MTG1,NDUFS2
MTG1,NDUFS5
MTG1,NDUFS7
MTG1,NDUFS8
MTG1,NDUFV2
MTG1,NGRN
MTG1,NOA1
MTG1,NSUN4
MTG1,NUBPL
MTG1,OXSM
MTG1,PARS2
MTG1,PDSS2
MTG1,PET117
MTG1,POLG
MTG1,POLG2
MTG1,POLRMT
MTG1,PRORP
MTG1,PTCD1
MTG1,PTCD3
MTG1,QRSL1
MTG1,RARS2
MTG1,RBFA
MTG1,RPUSD3
MTG1,RPUSD4
MTG1,RTN4IP1
MTG1,SARS2
MTG1,SCO1
MTG1,SCO2
MTG1,SLC25A26
MTG1,SSBP1
MTG1,SUPV3L1
MTG1,TARS2
MTG1,TFAM
MTG1,TFB1M
MTG1,TFB2M
MTG1,TIMMDC1
MTG1,TRMT10C
MTG1,TRUB2
MTG1,TWNK
MTG1,UQCRB
MTG1,UQCRC1
MTG1,UQCRC2
MTG1,VARS2
MTG1,WARS2
MTG1,YARS2
MTG1,YBEY
MTG2,MTO1
MTG2,MTPAP
MTG2,MTRF1L
MTG2,NARS2
MTG2,NDUFA1
MTG2,NDUFA10
MTG2,NDUFA11
MTG2,NDUFA2
MTG2,NDUFA3
MTG2,NDUFA6
MTG2,NDUFA8
MTG2,NDUFAF1
MTG2,NDUFAF3
MTG2,NDUFAF4
MTG2,NDUFAF5
MTG2,NDUFAF7
MTG2,NDUFB10
MTG2,NDUFB11
MTG2,NDUFB2
MTG2,NDUFB3
MTG2,NDUFB4
MTG2,NDUFB5
MTG2,NDUFB6
MTG2,NDUFB7
MTG2,NDUFB8
MTG2,NDUFB9
MTG2,NDUFC1
MTG2,NDUFC2
MTG2,NDUFS1
MTG2,NDUFS2
MTG2,NDUFS5
MTG2,NDUFS7
MTG2,NDUFS8
MTG2,NDUFV2
MTG2,NGRN
MTG2,NOA1
MTG2,NSUN4
MTG2,OXSM
MTG2,PARS2
MTG2,PDSS2
MTG2,PET117
MTG2,PNPT1
MTG2,POLG
MTG2,POLG2
MTG2,POLRMT
MTG2,PRORP
MTG2,PTCD1
MTG2,PTCD3
MTG2,QRSL1
MTG2,RARS2
MTG2,RBFA
MTG2,RCC1L
MTG2,RPUSD3
MTG2,RPUSD4
MTG2,RTN4IP1
MTG2,SARS2
MTG2,SCO1
MTG2,SCO2
MTG2,SLC25A26
MTG2,SSBP1
MTG2,SUPV3L1
MTG2,TARS2
MTG2,TFAM
MTG2,TFB1M
MTG2,TFB2M
MTG2,TIMMDC1
MTG2,TRMT10C
MTG2,TRUB2
MTG2,TWNK
MTG2,UQCRB
MTG2,UQCRC1
MTG2,UQCRC2
MTG2,UQCRFS1
MTG2,VARS2
MTG2,WARS2
MTG2,YARS2
MTG2,YBEY
MTHFD1,NAMPT
MTHFD1,PAICS
MTHFD1,PFAS
MTHFD1,PPAT
MTHFD1,PPCDC
MTHFD1,RFK
MTHFD1,RPIA
MTHFD1,SDHA
MTHFD1,SDHB
MTHFD1,TFRC
MTHFD1,UMPS
MTO1,NDUFA8
MTO1,NDUFAF3
MTO1,NDUFC1
MTO1,NDUFC2
MTO1,NDUFS2
MTO1,NDUFS8
MTO1,PET117
MTPAP,NARS2
MTPAP,NDUFA8
MTPAP,NGRN
MTPAP,NSUN4
MTPAP,PNPT1
MTPAP,POLG
MTPAP,POLRMT
MTPAP,PRORP
MTPAP,PTCD1
MTPAP,PTCD3
MTPAP,QRSL1
MTPAP,RARS2
MTPAP,RPUSD4
MTPAP,SARS2
MTPAP,SLC25A26
MTPAP,SSBP1
MTPAP,SUPV3L1
MTPAP,TARS2
MTPAP,TFAM
MTPAP,TFB1M
MTPAP,TFB2M
MTPAP,TRMT10C
MTPAP,TRUB2
MTPAP,TWNK
MTPAP,UQCRC2
MTPAP,VARS2
MTPAP,WARS2
MTPAP,YARS2
MTRF1L,NDUFA1
MTRF1L,NDUFA10
MTRF1L,NDUFA11
MTRF1L,NDUFA6
MTRF1L,NDUFA8
MTRF1L,NDUFAF1
MTRF1L,NDUFAF3
MTRF1L,NDUFAF4
MTRF1L,NDUFAF5
MTRF1L,NDUFAF7
MTRF1L,NDUFB10
MTRF1L,NDUFB11
MTRF1L,NDUFB2
MTRF1L,NDUFB3
MTRF1L,NDUFB4
MTRF1L,NDUFB5
MTRF1L,NDUFB6
MTRF1L,NDUFB8
MTRF1L,NDUFB9
MTRF1L,NDUFC1
MTRF1L,NDUFC2
MTRF1L,NDUFS1
MTRF1L,NDUFS2
MTRF1L,NDUFS5
MTRF1L,NDUFS8
MTRF1L,NDUFV2
MTRF1L,NSUN4
MTRF1L,RMND1
MTRF1L,RTN4IP1
MTRF1L,TFB1M
MUC13,MYORG
MUC13,NEURL3
MUC13,NUDT18
MUC13,ODAD4
MUC13,OOSP3
MUC13,OPLAH
MUC13,OR10G6
MUC13,OR4E1
MUC13,OVCH2
MUC13,PCDH11Y
MUC13,PGBD5
MUC13,PPP4R3C
MUC13,PRB3
MUC13,PRM3
MUC13,PRSS56
MUC13,PTTG1IP2
MUC13,RAB7B
MUC13,REELD1
MUC13,RNF187
MUC13,S100A7A
MUC13,SBK3
MUC13,SELENOF
MUC13,SH2B2
MUC13,SHOX
MUC13,SLC38A3
MUC13,SRD5A2
MUC13,SRGAP2
MUC13,TENM2
MUC13,TEX13D
MUC13,TEX50
MUC13,TMEM269
MUC13,TMEM275
MUC13,WNK2
MUC13,ZC3H12D
MUC13,ZDHHC11B
MUC13,ZNF316
MUC13,ZNF595
MUC13,ZNF717
MUC3A,NT5DC4
MUC3A,PRR20G
MUC3A,PRRT1B
MUC3A,RAB7B
MUC3A,SHISA8
MUC3A,SRD5A2
MUC3A,TSTD3
MUC5AC,UQCRHL
MYMX,NBDY
MYMX,NCBP2AS2
MYMX,NCBP2L
MYMX,NFILZ
MYMX,NOBOX
MYMX,NPIPB11
MYMX,NR2E3
MYMX,OR14K1
MYMX,OR4C5
MYMX,OR51F1
MYMX,OR56A5
MYMX,P3R3URF
MYMX,PADI6
MYMX,PAPOLB
MYMX,PARG
MYMX,PCDHB9
MYMX,PCNX4
MYMX,PECAM1
MYMX,PHACTR1
MYMX,PIEZO2
MYMX,PLA2G2C
MYMX,PLCXD1
MYMX,PLET1
MYMX,PPP1R2C
MYMX,PPP2R3B
MYMX,PRAMEF17
MYMX,PRR36
MYMX,PRSS41
MYMX,RAB44
MYMX,RHBG
MYMX,RIBC2
MYMX,RNF225
MYMX,SELENOF
MYMX,SEMA3B
MYMX,SENP3
MYMX,SHANK2
MYMX,SHISA8
MYMX,SMAD5
MYMX,SMIM10L2B
MYMX,SMIM23
MYMX,SMIM26
MYMX,SPADH
MYMX,SPATA1
MYMX,SPDYE3
MYMX,SPON1
MYMX,SVOP
MYMX,TDRD15
MYMX,TERF1
MYMX,TEX52
MYMX,TMEM132C
MYMX,TRIL
MYMX,TRIM64C
MYMX,TVP23C
MYMX,WDR64
MYMX,ZNF525
MYMX,ZNF678
MYMX,ZNF738
MYMX,ZNF888
MYMX,ZSCAN26
MYMX,ZSCAN5C
MYO15B,MYOCOS
MYO15B,NAIP
MYO15B,NBDY
MYO15B,NCBP2L
MYO15B,NR2E3
MYO15B,OR14A2
MYO15B,OR4C5
MYO15B,OR51F1
MYO15B,OR56A5
MYO15B,OTOGL
MYO15B,P3R3URF
MYO15B,PABPC4L
MYO15B,PADI6
MYO15B,PAPOLB
MYO15B,PARG
MYO15B,PCNX4
MYO15B,PECAM1
MYO15B,PHACTR1
MYO15B,PIEZO2
MYO15B,PKD1L3
MYO15B,PLCXD1
MYO15B,PRAMEF17
MYO15B,PRR36
MYO15B,PRSS41
MYO15B,PTPRQ
MYO15B,PYDC5
MYO15B,RHBG
MYO15B,RIOX1
MYO15B,RPL34
MYO15B,SEMA3B
MYO15B,SHANK2
MYO15B,SLC25A6
MYO15B,SMIM10L2B
MYO15B,SMIM26
MYO15B,SMIM33
MYO15B,SPADH
MYO15B,SPATA1
MYO15B,SPDYE3
MYO15B,SPON1
MYO15B,SUPT20HL2
MYO15B,SVOP
MYO15B,TDRD15
MYO15B,TERF1
MYO15B,TEX13A
MYO15B,TEX50
MYO15B,TEX52
MYO15B,TMEM275
MYO15B,TRIM64C
MYO15B,TTC6
MYO15B,UMAD1
MYO15B,USO1
MYO15B,VPS11
MYO15B,WDR64
MYO15B,ZCCHC8
MYO15B,ZNF516
MYO15B,ZNF518A
MYO15B,ZNF678
MYO15B,ZNF718
MYO15B,ZNF738
MYO15B,ZSCAN26
MYOCOS,NCAM1
MYOCOS,NCBP2L
MYOCOS,NEURL3
MYOCOS,OR4C5
MYOCOS,OR56A5
MYOCOS,P3R3URF
MYOCOS,PCDHGB5
MYOCOS,PCSK6
MYOCOS,PECAM1
MYOCOS,PLCD3
MYOCOS,PLET1
MYOCOS,PPP2R2D
MYOCOS,PRR36
MYOCOS,PRSS56
MYOCOS,RAB44
MYOCOS,RECQL4
MYOCOS,REELD1
MYOCOS,RNF187
MYOCOS,S100A7A
MYOCOS,SH2B2
MYOCOS,SMIM10L2B
MYOCOS,SPADH
MYOCOS,SUPT20HL2
MYOCOS,SYN2
MYOCOS,SYNM
MYOCOS,TERF1
MYOCOS,TEX13A
MYOCOS,TMEM114
MYOCOS,TMEM271
MYOCOS,TMEM275
MYOCOS,TRIM64C
MYOCOS,TVP23C
MYOCOS,UMAD1
MYOCOS,USP17L7
MYOCOS,ZNF516
MYOCOS,ZNF717
MYOCOS,ZNF718
MYOCOS,ZNF888
MYORG,NEURL3
MYORG,NUDT18
MYORG,OBP2B
MYORG,OOSP3
MYORG,OPLAH
MYORG,OR10G6
MYORG,OR14A2
MYORG,OR4C5
MYORG,OR4E1
MYORG,PCSK6
MYORG,PERCC1
MYORG,PGBD5
MYORG,PLA2G2C
MYORG,PLCD3
MYORG,PLET1
MYORG,PPP1R2B
MYORG,PPP4R3C
MYORG,PRB3
MYORG,PRM3
MYORG,PRSS56
MYORG,REELD1
MYORG,RHBG
MYORG,RIBC2
MYORG,RNF187
MYORG,S100A7A
MYORG,SBK3
MYORG,SELENOF
MYORG,SH2B2
MYORG,SMIM32
MYORG,SMIM33
MYORG,SMIM38
MYORG,SRD5A2
MYORG,SUPT20HL1
MYORG,SUPT20HL2
MYORG,TENM2
MYORG,TEX13A
MYORG,TEX13D
MYORG,TEX52
MYORG,TMEM271
MYORG,TMEM272
MYORG,TMEM275
MYORG,WNK2
MYORG,ZC3H12D
MYORG,ZDHHC11B
MYORG,ZFTA
MYORG,ZNF316
MYORG,ZNF595
MYORG,ZNF717
MYORG,ZSWIM9
MYRFL,OTOGL
MYRFL,OVCH1
MYRFL,P2RY8
MYRFL,PCNX4
MYRFL,SHANK2
MYRFL,SLC22A24
MYRFL,SMAD5
MYRFL,SMIM10L2B
MYRFL,TDRD15
MYRFL,THSD7B
MYRFL,TMEM132C
MYRFL,UMAD1
MYRFL,XNDC1N
MYRFL,ZNF274
MYRFL,ZNF275
MYRFL,ZNF678
N6AMT1,TRMT61A
NAIP,NBDY
NAIP,NCBP2L
NAIP,NR2E3
NAIP,OTOGL
NAIP,PARG
NAIP,PECAM1
NAIP,PIEZO2
NAIP,PKD1L3
NAIP,PRKDC
NAIP,PTPRQ
NAIP,PYDC5
NAIP,RHBG
NAIP,RIOX1
NAIP,RPL34
NAIP,SEMA3B
NAIP,SHANK2
NAIP,SLC25A6
NAIP,SMIM26
NAIP,SPATA1
NAIP,SPDYE3
NAIP,SPON1
NAIP,SVOP
NAIP,TERF1
NAIP,THSD7B
NAIP,TTC6
NAIP,UMAD1
NAIP,VPS11
NAIP,WDR64
NAIP,ZCCHC8
NAIP,ZNF518A
NAIP,ZNF678
NAIP,ZSCAN12
NAMPT,NMNAT1
NAMPT,PAICS
NAMPT,PFAS
NAMPT,PPAT
NAMPT,PPCDC
NAMPT,RFK
NAMPT,SDHB
NAMPT,TFRC
NAMPT,UMPS
NARS2,NDUFA1
NARS2,NDUFA10
NARS2,NDUFA6
NARS2,NDUFA8
NARS2,NDUFAF3
NARS2,NDUFAF5
NARS2,NDUFAF7
NARS2,NDUFB10
NARS2,NDUFB11
NARS2,NDUFB2
NARS2,NDUFB5
NARS2,NDUFB6
NARS2,NDUFB8
NARS2,NDUFC1
NARS2,NDUFC2
NARS2,NDUFS1
NARS2,NDUFS2
NARS2,NDUFS5
NARS2,NDUFS7
NARS2,NDUFS8
NARS2,NDUFV2
NARS2,NGRN
NARS2,NOA1
NARS2,NSUN4
NARS2,PARS2
NARS2,PET117
NARS2,PNPT1
NARS2,POLG
NARS2,POLG2
NARS2,POLRMT
NARS2,PRORP
NARS2,PTCD1
NARS2,PTCD3
NARS2,QRSL1
NARS2,RARS2
NARS2,RBFA
NARS2,RPUSD4
NARS2,SARS2
NARS2,SCO1
NARS2,SCO2
NARS2,SLC25A26
NARS2,SSBP1
NARS2,SUPV3L1
NARS2,TARS2
NARS2,TFAM
NARS2,TFB1M
NARS2,TFB2M
NARS2,TIMMDC1
NARS2,TRMT10C
NARS2,TRUB2
NARS2,TWNK
NARS2,UQCRB
NARS2,UQCRC1
NARS2,UQCRC2
NARS2,VARS2
NARS2,WARS2
NARS2,YARS2
NARS2,YBEY
NBAS,USE1
NBDY,NCBP2L
NBDY,NOBOX
NBDY,NPIPB11
NBDY,NR2E3
NBDY,OR2J1
NBDY,OR51F1
NBDY,OR56A5
NBDY,OTOGL
NBDY,OVCH1
NBDY,P3R3URF
NBDY,PADI6
NBDY,PAPOLB
NBDY,PARG
NBDY,PCNX4
NBDY,PECAM1
NBDY,PHACTR1
NBDY,PIEZO2
NBDY,PKD1L3
NBDY,PLCXD1
NBDY,PLET1
NBDY,PRR36
NBDY,PRSS41
NBDY,PTPRQ
NBDY,PYDC5
NBDY,RHBG
NBDY,SELENOF
NBDY,SEMA3B
NBDY,SHANK2
NBDY,SLC25A6
NBDY,SMAD5
NBDY,SMIM10L2B
NBDY,SMIM26
NBDY,SMIM33
NBDY,SPATA1
NBDY,SPDYE3
NBDY,SPON1
NBDY,SVOP
NBDY,TDRD15
NBDY,TERF1
NBDY,TEX52
NBDY,THSD7B
NBDY,TMEM132C
NBDY,TTC6
NBDY,VPS11
NBDY,WDR64
NBDY,ZNF518A
NBDY,ZNF678
NBDY,ZNF738
NBDY,ZSCAN12
NBDY,ZSCAN26
NCAM1,NCBP2AS2
NCAM1,NCBP2L
NCAM1,NOBOX
NCAM1,NPIPB11
NCAM1,OR51F1
NCAM1,OR56A5
NCAM1,OR8G1
NCAM1,P3R3URF
NCAM1,PCDHB9
NCAM1,PCNX4
NCAM1,PLCD3
NCAM1,PLET1
NCAM1,PPP2R2D
NCAM1,PRR36
NCAM1,RNF225
NCAM1,SHISA8
NCAM1,SMIM10L2B
NCAM1,SMIM38
NCAM1,SPAAR
NCAM1,SRSF8
NCAM1,SYN2
NCAM1,SYNM
NCAM1,TERF1
NCAM1,TMEM271
NCAM1,TRIL
NCAM1,TRIM64C
NCAM1,TVP23C
NCAM1,VSIG10L2
NCAM1,ZNF718
NCAPD3,NCAPG2
NCAPD3,NCAPH2
NCAPG2,NCAPH2
NCBP2AS2,NOBOX
NCBP2AS2,NPIPB11
NCBP2AS2,NR2E3
NCBP2AS2,OR14K1
NCBP2AS2,OR51F1
NCBP2AS2,OR56A5
NCBP2AS2,P3R3URF
NCBP2AS2,PARG
NCBP2AS2,PCNX4
NCBP2AS2,PIEZO2
NCBP2AS2,PLET1
NCBP2AS2,PPP1R2C
NCBP2AS2,RAB44
NCBP2AS2,SHANK2
NCBP2AS2,SMIM10L2B
NCBP2AS2,SPADH
NCBP2AS2,SPDYE3
NCBP2AS2,SRSF8
NCBP2AS2,TERF1
NCBP2AS2,TREH
NCBP2AS2,TRIM64C
NCBP2AS2,WDR64
NCBP2AS2,ZNF678
NCBP2AS2,ZNF738
NCBP2L,NFILZ
NCBP2L,NOBOX
NCBP2L,NPIPB11
NCBP2L,OR4C5
NCBP2L,OR51F1
NCBP2L,OR56A5
NCBP2L,OTOGL
NCBP2L,P3R3URF
NCBP2L,PAPOLB
NCBP2L,PARG
NCBP2L,PCNX4
NCBP2L,PECAM1
NCBP2L,PHACTR1
NCBP2L,PIEZO2
NCBP2L,PKD1L3
NCBP2L,PLCXD1
NCBP2L,PRAMEF17
NCBP2L,PTPRQ
NCBP2L,PYDC5
NCBP2L,RAB44
NCBP2L,RHBG
NCBP2L,RIOX1
NCBP2L,RYK
NCBP2L,SEMA3B
NCBP2L,SHANK2
NCBP2L,SHLD3
NCBP2L,SMIM10L2B
NCBP2L,SMIM26
NCBP2L,SPADH
NCBP2L,SPATA1
NCBP2L,SPON1
NCBP2L,SVOP
NCBP2L,SYN2
NCBP2L,TERF1
NCBP2L,TRIM64C
NCBP2L,TTC6
NCBP2L,UMAD1
NCBP2L,VPS11
NCBP2L,WDR64
NCBP2L,ZFTA
NCBP2L,ZNF274
NCBP2L,ZNF516
NCBP2L,ZNF518A
NCBP2L,ZNF678
NCBP2L,ZNF888
NCBP2L,ZSCAN5C
NCKAP1,PTK2
NCKAP1,RAC1
NCLN,TMEM147
NCOA5,ZNF638
NCSTN,PSENEN
NDUFA1,NDUFA10
NDUFA1,NDUFA11
NDUFA1,NDUFA2
NDUFA1,NDUFA3
NDUFA1,NDUFA5
NDUFA1,NDUFA6
NDUFA1,NDUFA8
NDUFA1,NDUFA9
NDUFA1,NDUFAF1
NDUFA1,NDUFAF3
NDUFA1,NDUFAF4
NDUFA1,NDUFAF5
NDUFA1,NDUFAF6
NDUFA1,NDUFAF7
NDUFA1,NDUFAF8
NDUFA1,NDUFB10
NDUFA1,NDUFB11
NDUFA1,NDUFB2
NDUFA1,NDUFB3
NDUFA1,NDUFB4
NDUFA1,NDUFB5
NDUFA1,NDUFB6
NDUFA1,NDUFB7
NDUFA1,NDUFB8
NDUFA1,NDUFB9
NDUFA1,NDUFC1
NDUFA1,NDUFC2
NDUFA1,NDUFS1
NDUFA1,NDUFS2
NDUFA1,NDUFS3
NDUFA1,NDUFS5
NDUFA1,NDUFS7
NDUFA1,NDUFS8
NDUFA1,NDUFV1
NDUFA1,NDUFV2
NDUFA1,NFU1
NDUFA1,NGRN
NDUFA1,NSUN4
NDUFA1,NUBPL
NDUFA1,PDSS1
NDUFA1,PDSS2
NDUFA1,PET117
NDUFA1,POLG
NDUFA1,PRORP
NDUFA1,PTCD1
NDUFA1,PTCD3
NDUFA1,QRSL1
NDUFA1,RARS2
NDUFA1,RPUSD4
NDUFA1,RTN4IP1
NDUFA1,SCO1
NDUFA1,SCO2
NDUFA1,SSBP1
NDUFA1,TFAM
NDUFA1,TFB1M
NDUFA1,TIMMDC1
NDUFA1,TRMT10C
NDUFA1,TRUB2
NDUFA1,TWNK
NDUFA1,UQCRB
NDUFA1,UQCRC1
NDUFA1,UQCRC2
NDUFA1,UQCRFS1
NDUFA1,VARS2
NDUFA1,WARS2
NDUFA1,YARS2
NDUFA1,YBEY
NDUFA10,NDUFA11
NDUFA10,NDUFA2
NDUFA10,NDUFA3
NDUFA10,NDUFA6
NDUFA10,NDUFA8
NDUFA10,NDUFA9
NDUFA10,NDUFAF1
NDUFA10,NDUFAF3
NDUFA10,NDUFAF4
NDUFA10,NDUFAF5
NDUFA10,NDUFAF7
NDUFA10,NDUFAF8
NDUFA10,NDUFB10
NDUFA10,NDUFB11
NDUFA10,NDUFB2
NDUFA10,NDUFB3
NDUFA10,NDUFB4
NDUFA10,NDUFB5
NDUFA10,NDUFB6
NDUFA10,NDUFB7
NDUFA10,NDUFB8
NDUFA10,NDUFB9
NDUFA10,NDUFC1
NDUFA10,NDUFC2
NDUFA10,NDUFS1
NDUFA10,NDUFS2
NDUFA10,NDUFS5
NDUFA10,NDUFS7
NDUFA10,NDUFS8
NDUFA10,NDUFV1
NDUFA10,NDUFV2
NDUFA10,NFU1
NDUFA10,NSUN4
NDUFA10,NUBPL
NDUFA10,PDSS1
NDUFA10,PDSS2
NDUFA10,PET117
NDUFA10,POLG
NDUFA10,PRORP
NDUFA10,PTCD1
NDUFA10,PTCD3
NDUFA10,QRSL1
NDUFA10,RARS2
NDUFA10,RPUSD4
